0.9999935345978036,0.9999955702954559,0.9999961990203556,0.9999999873639199,0.9999955131116436
2.141033079447349E-13,1.423849212522279E-4,5.844284595580918E-12,6.000466142055996E-14,4.7506415936093315E-7
7.666613073006753E-13,1.423849212522279E-4,5.844284595580918E-12,6.000466142055996E-14,4.7506415936093315E-7
7.666613073006753E-13,1.2784852629504039E-4,5.844284595580918E-12,8.820432624603893E-14,4.7506415936093315E-7
7.666613073006753E-13,1.423849212522279E-4,2.1011152357287644E-11,2.6151014039002587E-13,4.7506415936093315E-7
0.9879566762074884,0.9851081141017141,0.9836761059002099,0.875054058448426,0.9911405370008923
0.4954063204366768,0.41127602106926536,0.7462014679235162,0.7465236548947037,0.7836746898217237
0.6743563183954627,0.5821952643497791,0.5654580078473685,0.7852331120834591,0.6640396596632427
0.6553079385156793,0.8452878200033809,0.7359287334243283,0.7861362147589724,0.7412465257007212
0.8659801741123474,0.9952653765908022,0.901710189583648,0.7541695655993754,0.9029579189832696
0.926503842053832,0.9482750089144455,0.9347251236587404,0.9000489644317412,0.9093738907335396
0.955386190269711,0.9021126424898334,0.9659446665514195,0.8895168094077488,0.9263407897006548
0.9623807913845791,0.981199863124506,0.9810858058209249,0.9999175166184747,0.9704610058145893
0.9791682234570864,0.9999955702954559,0.9998977495130495,0.9977239878020572,0.9703131252320932
0.9149488216853854,0.8575475764621047,0.8683023150686445,0.7977662930578014,0.9408998451396575
0.9914471808865284,0.9999551365489583,0.9984155636960688,0.9603288392576428,0.8904220211451084
0.940250627122701,0.9477283708662013,0.9985040193945116,0.9999175166184747,0.9959497119995032
0.9914471808865284,0.9998729115107503,0.8985722904918547,0.870706010937602,0.8977338180897031
0.8619327685028484,0.8872235828374997,0.9703688163441841,0.8925690460266857,0.9408016119412755
0.8441432617055639,0.8352541753285037,0.7460311980438881,0.7445700343567481,0.8473496287211312
0.8441296297803945,0.8897509561564548,0.8666593098551317,0.8804599306749963,0.9408016119412755
0.7306186331085934,0.6844224186208674,0.6673527936174894,0.7463741980006373,0.8763195106962515
0.7428568339295305,0.8893736419080562,0.8171057850745325,0.9112403651180008,0.9029292934075621
0.8674393971948757,0.9977171968654359,0.9703898933364355,0.9999931197896755,0.9408016119412755
0.8553241449982303,0.8872235828374997,0.8968875125880124,0.8659907934208513,0.7358796234959455
0.8064088046866849,0.21455825234495557,0.6306034037981568,0.8138135267859136,0.7779670963390455
